Magnitude,Unit,Alert,Location,Tsunami,Date,Longitude,Latitude,Timestamp
5.4,mww,green,"29 km W of Constitución, Chile",0,2013-03-29,-72.729,-35.367,1364542256900
5.2,mb,,"7 km SSW of Huarancante, Peru",0,2013-02-22,-71.495,-15.826,1361569849560
5.3,mb,,"4 km ENE of Huarancante, Peru",0,2013-02-22,-71.425,-15.748,1361566907230
6.1,mww,green,"32 km E of Suncho Corral, Argentina",0,2013-02-22,-63.097,-27.932,1361534518200
5.1,mb,,"23 km SSW of Andalgalá, Argentina",0,2013-02-20,-66.425,-27.774,1361359133280
5.0,mb,,northern Mid-Atlantic Ridge,0,2013-02-20,-41.036,10.604,1361354165590
5.2,mb,,"57 km SW of San Antonio, Chile",0,2013-02-18,-72.051,-33.954,1361181611130
5.5,mww,green,central Mid-Atlantic Ridge,0,2013-02-17,-32.96,5.541,1361158848900
5.0,mb,,"57 km W of Cartagena, Chile",0,2013-02-10,-72.219,-33.454,1360526433000
5.4,mwc,green,"46 km WNW of Cartagena, Chile",0,2013-02-10,-72.1,-33.458,1360526070000
6.8,mww,green,"54 km N of Vallenar, Chile",0,2013-01-30,-70.653,-28.094,1359576943340
5.1,mb,,"8 km NE of San Salvador de Jujuy, Argentina",0,2013-01-25,-65.247,-24.132,1359143608460
5.3,mwb,green,"116 km E of Iquique, Chile",0,2013-01-13,-69.049,-20.058,1358112206410
5.0,mb,,South Atlantic Ocean,0,2013-01-12,-46.94,-53.107,1358001158050
5.0,mb,,"59 km ESE of Palca, Peru",0,2013-01-09,-69.451,-18.011,1357756725120
5.0,mb,,"44 km WSW of Abra Pampa, Argentina",0,2013-01-06,-66.106,-22.863,1357496251370
5.1,mb,,"83 km SE of Iquique, Chile",0,2012-12-31,-69.667,-20.809,1357012273000
5.2,mb,,"46 km E of Salvación, Peru",0,2012-12-30,-70.938,-12.861,1356900567830
5.3,mb,,"157 km E of Crane, Barbados",0,2012-12-27,-58.002,13.006,1356586572060
5.9,mww,,"84 km NW of Quirihue, Chile",0,2012-12-26,-73.255,-35.783,1356568628830
5.2,mwb,,"5 km SE of Arauco, Chile",0,2012-12-26,-73.267,-37.274,1356527877260
5.1,mb,,"88 km SW of Vallenar, Chile",0,2012-12-24,-71.494,-29.037,1356351155340
5.0,mb,,"26 km W of Mendoza, Argentina",0,2012-11-28,-69.106,-32.91,1354147779000
5.9,mww,,"Salta, Argentina",0,2012-11-22,-63.571,-22.742,1353589630420
5.2,mb,,"50 km SW of San Antonio, Chile",0,2012-11-21,-71.994,-33.916,1353538349370
5.9,mww,,"45 km SSW of San Antonio, Chile",0,2012-11-21,-71.868,-33.939,1353533782740
5.1,mb,,"58 km SW of San Antonio, Chile",0,2012-11-21,-72.1,-33.931,1353521798500
5.4,mb,,"69 km WSW of San Antonio, Chile",0,2012-11-20,-72.254,-33.921,1353428604780
5.1,mb,,"63 km SW of San Antonio, Chile",0,2012-11-19,-72.17,-33.928,1353343550370
6.1,mww,,"73 km SW of Vallenar, Chile",0,2012-11-14,-71.19,-29.118,1352919726120
5.4,mb,,"21 km NE of Lluta, Peru",0,2012-11-04,-71.878,-15.874,1352011058260
5.6,mww,,central Mid-Atlantic Ridge,0,2012-11-03,-34.073,7.048,1351947492220
5.1,mb,,"40 km S of Taltal, Chile",0,2012-10-23,-70.55,-25.767,1350989120670
5.0,mwr,,"61 km WSW of Illapel, Chile",0,2012-10-15,-71.787,-31.814,1350335060600
5.5,mww,,"27 km E of Los Andes, Chile",0,2012-10-11,-70.31,-32.865,1349976129930
5.7,mww,,"112 km NE of Calama, Chile",0,2012-10-07,-68.165,-21.725,1349661026210
5.1,mb,,"58 km SE of Mazo Cruz, Peru",0,2012-09-29,-69.405,-17.182,1348940939470
5.3,mb,,"54 km ENE of Calama, Chile",0,2012-09-26,-68.441,-22.262,1348681500630
5.4,mb,,"143 km ENE of Iquique, Chile",0,2012-09-21,-68.961,-19.569,1348229846160
5.1,mb,,"23 km S of Nueve de Julio, Argentina",0,2012-09-11,-68.35,-31.875,1347345338000
5.0,mwr,,"62 km N of San Pedro de Atacama, Chile",0,2012-09-06,-68.191,-22.351,1346985419870
5.0,mb,,"78 km W of Copiapó, Chile",0,2012-09-01,-71.114,-27.24,1346495919160
5.1,mb,,"7 km ESE of Cepitá, Colombia",0,2012-09-01,-72.919,6.719,1346476185650
5.3,mwc,,central Mid-Atlantic Ridge,0,2012-08-30,-32.155,3.807,1346373335690
5.0,mb,,"8 km NW of Arauco, Chile",0,2012-08-30,-73.397,-37.199,1346313879970
5.0,mb,,"100 km E of Antofagasta, Chile",0,2012-08-26,-69.414,-23.739,1346027995000
5.6,mwc,,central Mid-Atlantic Ridge,0,2012-08-16,-36.768,7.335,1345118900940
5.2,mb,,"66 km SW of Copiapó, Chile",0,2012-08-06,-70.803,-27.801,1344299942000
5.0,mb,,"66 km S of Calingasta, Argentina",0,2012-08-04,-69.358,-31.928,1344107139160
6.1,mww,,"30 km E of San Fernando, Peru",0,2012-08-02,-74.259,-8.414,1343900310850
5.4,mwc,,central Mid-Atlantic Ridge,0,2012-07-28,-32.667,4.548,1343491271470
5.1,mwr,,"57 km SSW of Iquique, Chile",0,2012-07-18,-70.365,-20.693,1342635848680
5.0,mb,,"7 km WNW of Cocharcas, Peru",0,2012-07-15,-73.796,-13.58,1342382706030
5.1,mb,,"4 km NE of Corculla, Peru",0,2012-07-13,-73.172,-15.232,1342214773210
5.0,mb,,"19 km W of Chonchi, Chile",0,2012-07-06,-74.015,-42.646,1341555407000
5.4,mwb,,"11 km W of Vallenar, Chile",0,2012-07-01,-70.878,-28.561,1341185948770
5.4,mb,,"107 km WNW of Abra Pampa, Argentina",0,2012-06-24,-66.702,-22.445,1340533554750
5.3,mb,,"8 km NNW of San Martín, Argentina",0,2012-06-18,-68.496,-33.009,1340008144440
5.0,mb,,"48 km SE of Colbún, Chile",0,2012-06-07,-71.075,-36.036,1339097125000
6.1,mww,,"16 km S of Uñon, Peru",0,2012-06-07,-72.413,-15.877,1339084998900
6.0,mww,,"86 km ESE of Colbún, Chile",0,2012-06-07,-70.57,-36.074,1339041904520
5.1,mb,,northern Mid-Atlantic Ridge,0,2012-06-04,-44.854,13.501,1338856526030
5.0,mb,,"154 km NE of Calama, Chile",0,2012-06-03,-68.026,-21.338,1338723563910
5.9,mww,,"13 km ESE of Yacuiba, Bolivia",0,2012-06-02,-63.555,-22.059,1338623573990
6.7,mww,,"35 km ESE of Suncho Corral, Argentina",0,2012-05-28,-63.094,-28.043,1338181643450
5.4,mwb,,"26 km ENE of Las Ovejas, Argentina",0,2012-05-24,-70.467,-36.912,1337887134970
5.2,mb,,central Mid-Atlantic Ridge,0,2012-05-23,-27.607,0.849,1337795427320
5.8,mww,,"36 km SSW of Taltal, Chile",0,2012-05-19,-70.562,-25.729,1337416510700
6.2,mww,,"40 km ENE of Palca, Peru",0,2012-05-14,-69.591,-17.678,1336989640230
5.6,mww,,"14 km NW of Coquimbo, Chile",0,2012-04-30,-71.46,-29.868,1335771585560
5.4,mwb,,"5 km ESE of Coporaque, Peru",0,2012-04-21,-71.481,-14.82,1335008165370
6.7,mww,,"22 km NW of Hacienda La Calera, Chile",0,2012-04-16,-71.365,-32.625,1334634615610
5.0,mb,,central Mid-Atlantic Ridge,0,2012-04-07,-28.091,1.053,1333831071160
5.2,mb,,"127 km ENE of Iquique, Chile",0,2012-04-03,-69.093,-19.638,1333437908000
5.0,mb,,"110 km WSW of San Antonio, Chile",0,2012-04-02,-72.757,-33.847,1333419063000
7.1,mww,,"23 km NE of Constitución, Chile",0,2012-03-25,-72.217,-35.2,1332715026000
5.0,mb,,"19 km ESE of Limache, Chile",0,2012-03-24,-71.063,-33.052,1332574113000
5.3,mb,,"107 km ENE of Iquique, Chile",0,2012-03-09,-69.25,-19.738,1331346417000
6.1,mww,,"37 km SSE of Suncho Corral, Argentina",0,2012-03-05,-63.294,-28.246,1330933570040
5.0,mwr,,"69 km NNE of Tocopilla, Chile",0,2012-03-04,-69.848,-21.554,1330878441040
5.0,mwr,,"49 km WNW of Cauquenes, Chile",0,2012-03-03,-72.8,-35.749,1330812775000
5.3,mwc,,"28 km NNE of Ovalle, Chile",0,2012-03-03,-71.129,-30.348,1330772507250
5.4,mb,,"112 km ESE of Arica, Chile",0,2012-02-26,-69.29,-18.811,1330243732950
5.3,mb,,"6 km SSE of Cepitá, Colombia",0,2012-02-24,-72.952,6.702,1330090996660
5.3,mb,,central Mid-Atlantic Ridge,0,2012-02-14,-29.228,0.859,1329262756420
5.0,mb,,central Mid-Atlantic Ridge,0,2012-02-13,-25.357,0.599,1329192238810
5.0,mb,,"7 km WNW of Tocota, Peru",0,2012-02-12,-74.157,-15.64,1329038896350
5.6,mwb,,"26 km NW of Lebu, Chile",0,2012-02-10,-73.884,-37.456,1328929097000
5.1,mb,,central Mid-Atlantic Ridge,0,2012-02-04,-26.746,0.922,1328378506700
5.1,mb,,"62 km SSW of Atocha, Bolivia",0,2012-01-28,-66.436,-21.464,1327740696270
5.0,mb,,"31 km NNW of Tomé, Chile",0,2012-01-23,-73.031,-36.338,1327355716770
5.0,mb,,"46 km NW of Talcahuano, Chile",0,2012-01-23,-73.486,-36.424,1327339327000
6.1,mww,,"24 km NNW of Tomé, Chile",0,2012-01-23,-73.03,-36.409,1327334692980
5.0,mb,,"28 km WSW of Vallenar, Chile",0,2012-01-22,-71.03,-28.682,1327231449000
5.0,mb,,"22 km SE of Caucete, Argentina",0,2012-01-18,-68.084,-31.767,1326886550500
5.3,mb,,"43 km WSW of Illapel, Chile",0,2012-01-17,-71.615,-31.728,1326842603000
5.6,mww,,"31 km W of Illapel, Chile",0,2012-01-17,-71.499,-31.655,1326842495040
5.2,mb,,"36 km WSW of La Ligua, Chile",0,2012-01-09,-71.594,-32.573,1326144651000
5.3,mb,,"25 km NNE of Yuto, Argentina",0,2011-12-31,-64.402,-23.422,1325348110000
6.1,mww,,"76 km NNW of Vallenar, Chile",0,2011-12-07,-70.918,-27.899,1323296589730
5.0,mwc,,"158 km WNW of Tocopilla, Chile",0,2011-12-03,-71.645,-21.615,1322908180260
5.1,mwc,,"16 km W of Cotaruse, Peru",0,2011-11-29,-73.36,-14.434,1322623382170
5.1,mwc,,"23 km WNW of San Pedro de Atacama, Chile",0,2011-11-22,-68.41,-22.815,1322012627000
6.6,mww,,"62 km SSW of Trinidad, Bolivia",0,2011-11-22,-65.09,-15.364,1321987696300
5.1,mwc,,"42 km WSW of Santa Cruz, Chile",0,2011-11-22,-71.807,-34.762,1321947692000
5.0,mb,,"7 km SW of El Triunfo ( El Cruce), Peru",0,2011-11-21,-71.904,-16.541,1321928286520
5.2,mb,,"29 km S of Palma Sola, Argentina",0,2011-11-15,-64.351,-24.239,1321352409000
5.2,mwc,,"36 km SE of Cañete, Chile",0,2011-11-11,-73.103,-38.035,1320998927000
5.3,mwc,,"68 km SSW of San Antonio, Chile",0,2011-11-08,-71.951,-34.14,1320772691690
5.7,mww,,"28 km NE of Antofagasta, Chile",0,2011-11-05,-70.199,-23.468,1320477237990
5.1,mwr,,"145 km SSW of San Pedro de Atacama, Chile",0,2011-11-03,-68.889,-24.059,1320320408040
5.0,mb,,"80 km WNW of Illapel, Chile",0,2011-11-02,-71.965,-31.396,1320285100000
5.0,mwr,,"128 km SW of San Pedro de Atacama, Chile",0,2011-11-01,-69.008,-23.802,1320170313450
5.7,mwb,,"60 km SW of Taltal, Chile",0,2011-10-30,-70.959,-25.741,1320000823000
5.0,mb,,"43 km SSE of Puerto Chacabuco, Chile",0,2011-10-25,-72.641,-45.838,1319580525640
5.1,mwc,,"72 km ESE of Palca, Peru",0,2011-10-22,-69.314,-18.0,1319278063090
5.2,mwc,,"64 km WSW of Abra Pampa, Argentina",0,2011-10-20,-66.289,-22.909,1319153203710
5.1,mwc,,"89 km W of El Aguilar, Argentina",0,2011-10-17,-66.558,-23.221,1318901973020
5.0,mb,,"84 km ESE of Diego de Almagro, Chile",0,2011-10-11,-69.23,-26.542,1318364231750
5.2,mwc,,"64 km WNW of El Aguilar, Argentina",0,2011-10-06,-66.266,-23.002,1317920729930
5.1,mb,,"33 km S of Palma Sola, Argentina",0,2011-10-06,-64.304,-24.281,1317899996590
5.9,mww,,"23 km SSE of Palma Sola, Argentina",0,2011-10-06,-64.219,-24.178,1317899550070
5.0,mwc,,"130 km E of Iquique, Chile",0,2011-10-03,-68.916,-20.07,1317663354420
5.2,mwc,,"45 km SW of Lebu, Chile",0,2011-09-29,-73.965,-37.933,1317310853270
5.6,mwb,,"42 km SSW of Lebu, Chile",0,2011-09-28,-73.853,-37.952,1317249612860
5.8,mww,,"40 km NNW of Valparaíso, Chile",0,2011-09-14,-71.797,-32.696,1315983831000
5.0,mwc,,"91 km SW of San Antonio, Chile",0,2011-09-09,-72.321,-34.162,1315624625000
5.4,mwc,,"4 km NNE of Calama, Chile",0,2011-09-08,-68.906,-22.423,1315535633000
5.2,mwc,,"58 km WSW of Valparaíso, Chile",0,2011-09-07,-72.17,-33.3,1315394510000
5.8,mw,,"46 km SSW of Cañete, Chile",0,2011-09-03,-73.651,-38.167,1315066853000
5.8,mww,,"143 km SW of Lebu, Chile",0,2011-09-03,-74.907,-38.435,1315066841000
6.7,mww,,"20 km WNW of Añatuya, Argentina",0,2011-09-02,-63.029,-28.398,1314971229620
5.3,mwc,,"67 km WSW of Valparaíso, Chile",0,2011-08-28,-72.296,-33.274,1314505832000
5.4,mb,,"67 km N of Pucallpa, Peru",0,2011-08-24,-74.528,-7.768,1314209811670
7.0,mww,,"64 km ESE of Contamana, Peru",0,2011-08-24,-74.525,-7.641,1314207971650
5.2,mwr,,"61 km E of Dennery, Saint Lucia",0,2011-08-07,-60.326,13.874,1312689669370
5.5,mwc,,"83 km WNW of Quirihue, Chile",0,2011-08-06,-73.334,-35.884,1312636954000
5.1,mwc,,central Mid-Atlantic Ridge,0,2011-08-03,-32.148,3.875,1312421705460
5.4,mwc,,"32 km SW of Andalgalá, Argentina",0,2011-07-31,-66.571,-27.771,1312133790210
5.7,mww,,"74 km WNW of Cauquenes, Chile",0,2011-07-28,-73.116,-35.77,1311882620060
5.0,mwc,,central Mid-Atlantic Ridge,0,2011-07-28,-32.91,4.14,1311869518260
5.2,mwc,,"73 km WNW of Cauquenes, Chile",0,2011-07-28,-73.099,-35.762,1311869159790
5.9,mww,,northern Mid-Atlantic Ridge,0,2011-07-27,-43.391,10.799,1311807629670
5.2,mwb,,"13 km SSW of Lebu, Chile",0,2011-07-25,-73.728,-37.714,1311592511000
5.0,mwc,,"19 km SW of San Juan, Peru",0,2011-07-24,-74.31,-14.797,1311522547620
5.0,mwc,,"35 km WNW of Iquique, Chile",0,2011-07-23,-70.47,-20.095,1311472461180
5.0,mwc,,"54 km W of Iquique, Chile",0,2011-07-23,-70.676,-20.205,1311461121000
5.5,mwb,,"124 km NE of Vicuña, Chile",0,2011-07-22,-69.705,-29.335,1311389811350
6.0,mww,,"32 km SW of San Antonio, Chile",0,2011-07-15,-71.832,-33.819,1310775972640
5.4,mwc,,"142 km N of Calama, Chile",0,2011-07-15,-68.775,-21.173,1310741731000
5.0,mb,,"110 km E of Arica, Chile",0,2011-07-14,-69.26,-18.609,1310669856130
5.0,mwc,,"61 km NW of Talcahuano, Chile",0,2011-07-12,-73.604,-36.336,1310522513000
5.0,mb,,"45 km N of Chilecito, Argentina",0,2011-07-09,-67.436,-28.759,1310239661090
5.6,mwc,,central Mid-Atlantic Ridge,0,2011-07-08,-26.419,0.961,1310104383810
5.0,mwc,,central Mid-Atlantic Ridge,0,2011-07-07,-38.062,7.985,1310029572790
5.0,mwc,,"156 km WNW of Colchani, Bolivia",0,2011-07-05,-68.246,-19.632,1309861819310
5.0,mb,,"25 km NNW of La Ligua, Chile",0,2011-06-29,-71.337,-32.237,1309335733000
5.5,mwc,,"76 km WSW of San Antonio, Chile",0,2011-06-29,-72.341,-33.906,1309325806000
5.2,mb,,,0,2011-06-24,-31.087,-54.694,1308943736050
5.2,mwc,,central Mid-Atlantic Ridge,0,2011-06-23,-25.386,0.604,1308881211480
5.3,mwc,,"48 km SSW of Andalgalá, Argentina",0,2011-06-22,-66.559,-27.958,1308751051240
6.4,mww,,"110 km NE of Calama, Chile",0,2011-06-20,-68.228,-21.701,1308587761160
5.0,mb,,"110 km ESE of Antofagasta, Chile",0,2011-06-10,-69.372,-23.975,1307717125000
5.9,mww,,"43 km SSE of Mazo Cruz, Peru",0,2011-06-07,-69.518,-17.083,1307502382650
5.3,mwc,,"42 km NNE of Constitución, Chile",0,2011-06-05,-72.187,-35.0,1307269515000
5.0,mwc,,"32 km NW of Villa La Angostura, Argentina",0,2011-06-04,-71.901,-40.546,1307204927680
5.0,mwc,,"61 km SE of Contamana, Peru",0,2011-06-04,-74.63,-7.74,1307194662000
5.4,mwc,,"13 km N of Lebu, Chile",0,2011-06-01,-73.674,-37.489,1306936049640
6.3,mww,,"4 km NW of Lebu, Chile",0,2011-06-01,-73.691,-37.578,1306932922380
5.0,mb,,"134 km ENE of Iquique, Chile",0,2011-05-21,-68.935,-19.819,1306021514960
5.2,mwc,,"30 km WSW of Santa Cruz, Chile",0,2011-05-19,-71.668,-34.754,1305824711000
5.4,mwc,,"61 km ESE of Embarcación, Argentina",0,2011-05-17,-63.586,-23.492,1305636250190
6.1,mww,,central Mid-Atlantic Ridge,0,2011-05-15,-25.647,0.569,1305464893060
5.1,mwc,,"58 km W of El Aguilar, Argentina",0,2011-05-08,-66.248,-23.183,1304887576110
5.0,mwc,,"80 km SW of San Antonio, Chile",0,2011-05-07,-72.32,-34.017,1304751451000
5.0,mb,,"80 km SW of San Antonio, Chile",0,2011-04-29,-72.278,-34.057,1304062310000
5.1,mwb,,"91 km WSW of San Antonio, Chile",0,2011-04-27,-72.502,-33.948,1303880252000
5.6,mwb,,"39 km SW of Lebu, Chile",0,2011-04-22,-73.903,-37.905,1303449168000
5.1,mwc,,"57 km WSW of San Antonio, Chile",0,2011-04-19,-72.151,-33.846,1303192245370
5.1,mwc,,"77 km WNW of Cartagena, Chile",0,2011-04-18,-72.426,-33.42,1303174647000
5.7,mww,,"43 km NNE of Suncho Corral, Argentina",0,2011-04-16,-63.201,-27.596,1303005529310
5.4,mwc,,"42 km NE of Suncho Corral, Argentina",0,2011-04-16,-63.19,-27.617,1303003473220
5.1,mwc,,,0,2011-04-13,-26.74,0.834,1302728255500
5.4,mwc,,"27 km SW of San Antonio, Chile",0,2011-04-13,-71.838,-33.75,1302707683030
5.1,mwc,,"52 km NW of San Antonio de los Cobres, Argentina",0,2011-04-12,-66.652,-23.855,1302644678860
5.0,mb,,"47 km NW of San Antonio de los Cobres, Argentina",0,2011-04-11,-66.654,-23.922,1302508508980
5.2,mwc,,"83 km NW of Talcahuano, Chile",0,2011-04-10,-73.767,-36.19,1302467062000
5.9,mww,,"140 km ENE of Iquique, Chile",0,2011-04-02,-69.014,-19.543,1301741980380
5.1,mwc,,"47 km WSW of San Antonio, Chile",0,2011-03-28,-72.04,-33.832,1301356667500
5.2,mwc,,"23 km WNW of Rauco, Chile",0,2011-03-28,-71.541,-34.829,1301292642370
5.0,mwc,,central Mid-Atlantic Ridge,0,2011-03-26,-29.25,0.802,1301139533070
5.0,mwr,,"65 km NNE of Taltal, Chile",0,2011-03-20,-70.204,-24.873,1300641145000
5.2,mwr,,"52 km N of Calama, Chile",0,2011-03-19,-68.867,-21.984,1300523701000
5.2,mwc,,"Near the coast of Valparaiso, Chile",0,2011-03-17,-71.763,-32.656,1300360464000
5.1,mb,,"36 km W of La Ligua, Chile",0,2011-03-16,-71.61,-32.5,1300323302000
5.0,mb,,"40 km WSW of La Ligua, Chile",0,2011-03-16,-71.645,-32.559,1300318823000
5.5,mwc,,"48 km WSW of La Ligua, Chile",0,2011-03-16,-71.726,-32.564,1300314976000
5.2,mwc,,"Atacama, Chile",0,2011-03-09,-69.09,-27.54,1299677046000
6.3,mww,,"68 km ESE of Palca, Peru",0,2011-03-06,-69.362,-18.021,1299414719780
5.2,mwc,,"34 km NNW of Lebu, Chile",0,2011-03-03,-73.855,-37.337,1299139133000
5.2,mwr,,"132 km E of Iquique, Chile",0,2011-02-28,-68.898,-20.387,1298925943000
5.0,mb,,"78 km SSW of San Pedro de Atacama, Chile",0,2011-02-27,-68.41,-23.589,1298856758000
5.8,mwb,,"27 km N of Lebu, Chile",0,2011-02-27,-73.695,-37.36,1298856565000
5.1,mwc,,"79 km NW of Talcahuano, Chile",0,2011-02-23,-73.805,-36.274,1298522208000
5.6,mwb,,"41 km NNE of Termas de Río Hondo, Argentina",0,2011-02-21,-64.688,-27.149,1298271516410
5.0,mwc,,"31 km SW of Coyhaique, Chile",0,2011-02-21,-72.363,-45.761,1298266731050
5.0,mb,,"43 km SW of Andalgalá, Argentina",0,2011-02-20,-66.575,-27.898,1298240749000
5.2,mwc,,"75 km SW of San Antonio, Chile",0,2011-02-19,-72.234,-34.026,1298096791000
5.3,mwc,,"59 km SW of San Antonio, Chile",0,2011-02-18,-72.108,-33.933,1298048458740
5.2,mwr,,"140 km ENE of Iquique, Chile",0,2011-02-14,-68.834,-19.967,1297720605450
5.2,mwc,,"25 km W of San Javier, Chile",0,2011-02-14,-72.004,-35.623,1297685910300
5.2,mwc,,"42 km W of Constitución, Chile",0,2011-02-14,-72.883,-35.323,1297678887320
5.0,mb,,"82 km WSW of Constitución, Chile",0,2011-02-13,-73.25,-35.628,1297655115790
6.7,mww,,"38 km W of Constitución, Chile",0,2011-02-13,-72.834,-35.38,1297654809920
5.5,mwb,,"23 km NW of Talcahuano, Chile",0,2011-02-13,-73.275,-36.557,1297604676450
6.0,mwc,,"9 km NNW of Talcahuano, Chile",0,2011-02-13,-73.176,-36.649,1297593306740
5.8,mwb,,"18 km NNW of Talcahuano, Chile",0,2011-02-13,-73.178,-36.565,1297587094000
6.1,mwb,,"13 km SSE of Chiguayante, Chile",0,2011-02-11,-72.954,-37.027,1297473421410
5.9,mwb,,"11 km ENE of Arauco, Chile",0,2011-02-11,-73.198,-37.196,1297467561310
5.3,mb,,"30 km WNW of Talcahuano, Chile",0,2011-02-11,-73.442,-36.657,1297460757000
5.3,mb,,"25 km NW of Tomé, Chile",0,2011-02-11,-73.15,-36.45,1297455402850
6.9,mww,,"21 km N of Tomé, Chile",0,2011-02-11,-72.96,-36.422,1297454730910
5.2,mwc,,"28 km S of Copiapó, Chile",0,2011-02-09,-70.321,-27.622,1297303945000
5.0,mb,,"65 km S of Atico, Peru",0,2011-02-08,-73.724,-16.791,1297202476080
5.4,mwb,,"84 km ESE of Copiapó, Chile",0,2011-02-08,-69.521,-27.618,1297170210600
5.8,mww,,"18 km E of Lebu, Chile",0,2011-02-05,-73.448,-37.621,1296922299680
5.2,mwc,,"84 km NNE of Güiria, Venezuela",0,2011-02-04,-62.146,11.322,1296821814840
5.1,mb,,"Near the coast of Libertador O'Higgins, Chile",0,2011-01-23,-72.378,-34.998,1295776739880
5.0,mwc,,"7 km WSW of Pangoa, Peru",0,2011-01-21,-73.06,-12.149,1295662011710
5.0,mwc,,"71 km SW of San Antonio, Chile",0,2011-01-21,-72.243,-33.967,1295624169000
5.2,mb,,"147 km ENE of Iquique, Chile",0,2011-01-20,-68.898,-19.607,1295521374630
5.0,mb,,"77 km WSW of San Antonio, Chile",0,2011-01-19,-72.355,-33.9,1295472150000
5.3,mb,,"88 km WSW of San Antonio, Chile",0,2011-01-19,-72.453,-33.96,1295414400000
5.3,mb,,"124 km SE of Arica, Chile",0,2011-01-18,-69.397,-19.201,1295386247000
5.0,mwc,,"42 km NW of Ovalle, Chile",0,2011-01-17,-71.508,-30.321,1295306989000
5.0,mb,,"38 km W of Santa Cruz, Chile",0,2011-01-17,-71.789,-34.622,1295290410030
5.1,mwc,,"19 km W of San Javier, Chile",0,2011-01-11,-71.943,-35.623,1294724013860
5.0,mwc,,"77 km WSW of Constitución, Chile",0,2011-01-10,-73.165,-35.657,1294707928210
5.9,mwc,,"65 km WSW of Constitución, Chile",0,2011-01-10,-73.064,-35.594,1294639371950
5.1,mwc,,"103 km NNW of Tomé, Chile",0,2011-01-07,-73.587,-35.842,1294409137000
5.4,mwc,,"66 km WNW of Cauquenes, Chile",0,2011-01-07,-73.001,-35.742,1294393339300
5.1,mb,,"42 km NE of Villazón, Bolivia",0,2011-01-06,-65.337,-21.784,1294376157260
5.3,mwc,,"128 km WSW of Vinchina, Argentina",0,2011-01-04,-69.486,-29.039,1294181950000
7.2,mww,,"42 km NNW of Carahue, Chile",0,2011-01-02,-73.326,-38.355,1293999617780
7.0,mww,,"26 km NNE of El Hoyo, Argentina",0,2011-01-01,-63.136,-26.803,1293875818120
5.5,mwc,,central Mid-Atlantic Ridge,0,2010-12-31,-26.045,0.663,1293813054520
5.0,mwc,,"10 km WNW of Petit Valley, Trinidad and Tobago",0,2010-12-26,-61.635,10.734,1293411614330
5.2,mwc,,"Acre, Brazil",0,2010-12-17,-71.46,-8.501,1292624066690
5.3,mwc,,"101 km ENE of Puerto Ocopa, Peru",0,2010-12-16,-73.459,-10.786,1292483518440
5.1,mwc,,"78 km WNW of Curahuara de Carangas, Bolivia",0,2010-12-15,-69.143,-17.679,1292437343540
5.0,mb,,central Mid-Atlantic Ridge,0,2010-12-14,-32.563,3.824,1292353901480
5.2,mwc,,"143 km WSW of San Antonio, Chile",0,2010-12-13,-73.08,-33.989,1292266265360
5.2,mwc,,"46 km WNW of San Antonio de los Cobres, Argentina",0,2010-11-29,-66.712,-24.012,1291060673880
5.0,mwc,,central Mid-Atlantic Ridge,0,2010-11-29,-28.75,1.25,1291056432000
5.0,mwc,,"3 km NNW of Yauri, Peru",0,2010-11-28,-71.429,-14.76,1290955762920
5.3,mwb,,"62 km W of Santa Cruz, Chile",0,2010-11-28,-72.043,-34.672,1290932385000
5.7,mwc,,northern Mid-Atlantic Ridge,0,2010-11-26,-43.128,10.293,1290825892690
5.4,mwc,,northern Mid-Atlantic Ridge,0,2010-11-26,-43.72,10.9,1290776512660
5.0,mb,,"79 km ENE of Taltal, Chile",0,2010-11-24,-69.793,-25.06,1290660886000
5.1,mwc,,"20 km WSW of Coporaque, Peru",0,2010-11-24,-71.715,-14.861,1290636514710
5.3,mwc,,central Mid-Atlantic Ridge,0,2010-11-22,-39.396,8.132,1290402591690
5.2,mb,,"31 km SW of Cañete, Chile",0,2010-11-19,-73.688,-37.958,1290218973860
5.1,mwc,,"31 km SSW of Acarí, Peru",0,2010-11-17,-74.735,-15.684,1290043911660
5.3,mwc,,"40 km SW of Acarí, Peru",0,2010-11-17,-74.87,-15.692,1290022681600
5.1,mwc,,"96 km W of Abra Pampa, Argentina",0,2010-11-14,-66.634,-22.722,1289775591690
5.0,mwc,,"38 km NW of Talcahuano, Chile",0,2010-11-09,-73.362,-36.438,1289352211000
5.0,mwc,,"115 km ESE of Arica, Chile",0,2010-11-06,-69.293,-18.882,1289045742750
